,Date,Temperature
79518,2017-01-26 06:00:00,66.0
79519,2017-01-26 07:00:00,66.0
79520,2017-01-26 08:00:00,66.0
79521,2017-01-26 09:00:00,68.0
79522,2017-01-26 10:00:00,71.0
79523,2017-01-26 11:00:00,73.0
79524,2017-01-26 12:00:00,73.0
79525,2017-01-26 13:00:00,75.0
79526,2017-01-26 14:00:00,75.0
79527,2017-01-26 15:00:00,76.0
79528,2017-01-26 16:00:00,75.0
79529,2017-01-26 17:00:00,75.0
79530,2017-01-26 18:00:00,72.5
79531,2017-01-26 19:00:00,70.0
79532,2017-01-26 20:00:00,69.0
79533,2017-01-26 21:00:00,69.0
79534,2017-01-26 22:00:00,68.0
79535,2017-01-26 23:00:00,68.0
79536,2017-01-27 00:00:00,68.0
79537,2017-01-27 01:00:00,68.0
79538,2017-01-27 02:00:00,68.0
79539,2017-01-27 03:00:00,68.0
79540,2017-01-27 04:00:00,66.0
79541,2017-01-27 05:00:00,66.0
79542,2017-01-27 06:00:00,66.0
79543,2017-01-27 07:00:00,66.0
79544,2017-01-27 08:00:00,67.0
79545,2017-01-27 09:00:00,70.0
79546,2017-01-27 10:00:00,72.5
79547,2017-01-27 11:00:00,74.0
79548,2017-01-27 12:00:00,76.0
79549,2017-01-27 13:00:00,78.0
79550,2017-01-27 14:00:00,79.0
79551,2017-01-27 15:00:00,78.0
79552,2017-01-27 16:00:00,77.0
79553,2017-01-27 17:00:00,76.0
79554,2017-01-27 18:00:00,74.0
79555,2017-01-27 19:00:00,72.0
79556,2017-01-27 20:00:00,71.0
79557,2017-01-27 21:00:00,70.0
79558,2017-01-27 22:00:00,70.0
79559,2017-01-27 23:00:00,70.0
79560,2017-01-28 00:00:00,70.0
79561,2017-01-28 01:00:00,69.0
79562,2017-01-28 02:00:00,68.0
79563,2017-01-28 03:00:00,68.0
79564,2017-01-28 04:00:00,69.0
79565,2017-01-28 05:00:00,68.0
79566,2017-01-28 06:00:00,68.0
79567,2017-01-28 07:00:00,68.0
79568,2017-01-28 08:00:00,68.0
79569,2017-01-28 09:00:00,70.0
79570,2017-01-28 10:00:00,71.0
79571,2017-01-28 11:00:00,73.0
79572,2017-01-28 12:00:00,74.0
79573,2017-01-28 13:00:00,77.0
79574,2017-01-28 14:00:00,77.0
79575,2017-01-28 15:00:00,77.0
79576,2017-01-28 16:00:00,77.0
79577,2017-01-28 17:00:00,76.0
79578,2017-01-28 18:00:00,74.0
79579,2017-01-28 19:00:00,72.5
79580,2017-01-28 20:00:00,71.0
79581,2017-01-28 21:00:00,70.0
79582,2017-01-28 22:00:00,70.0
79583,2017-01-28 23:00:00,70.0
79584,2017-01-29 00:00:00,70.0
79585,2017-01-29 01:00:00,70.0
79586,2017-01-29 02:00:00,78.0
79587,2017-01-29 03:00:00,68.0
79588,2017-01-29 04:00:00,68.0
79589,2017-01-29 05:00:00,68.0
79590,2017-01-29 06:00:00,67.0
79591,2017-01-29 07:00:00,66.0
79592,2017-01-29 08:00:00,68.0
79593,2017-01-29 09:00:00,69.0
79594,2017-01-29 10:00:00,72.0
79595,2017-01-29 11:00:00,72.5
79596,2017-01-29 12:00:00,75.0
79597,2017-01-29 13:00:00,75.0
79598,2017-01-29 14:00:00,77.0
79599,2017-01-29 15:00:00,77.0
79600,2017-01-29 16:00:00,76.0
79601,2017-01-29 17:00:00,74.0
79602,2017-01-29 18:00:00,72.5
79603,2017-01-29 19:00:00,70.0
79604,2017-01-29 20:00:00,70.0
79605,2017-01-29 21:00:00,68.0
79606,2017-01-29 22:00:00,68.0
79607,2017-01-29 23:00:00,68.0
79608,2017-01-30 00:00:00,68.0
79609,2017-01-30 01:00:00,68.0
79610,2017-01-30 02:00:00,68.0
79611,2017-01-30 03:00:00,68.0
79612,2017-01-30 04:00:00,66.0
79613,2017-01-30 05:00:00,66.0
79614,2017-01-30 06:00:00,66.0
79615,2017-01-30 07:00:00,66.0
79616,2017-01-30 08:00:00,66.0
79617,2017-01-30 09:00:00,69.0
79618,2017-01-30 10:00:00,72.0
79619,2017-01-30 11:00:00,72.0
79620,2017-01-30 12:00:00,73.0
79621,2017-01-30 13:00:00,73.0
79622,2017-01-30 14:00:00,73.0
79623,2017-01-30 15:00:00,72.5
79624,2017-01-30 16:00:00,72.5
79625,2017-01-30 17:00:00,72.0
79626,2017-01-30 18:00:00,70.0
79627,2017-01-30 19:00:00,69.0
79628,2017-01-30 20:00:00,68.0
79629,2017-01-30 21:00:00,68.0
79630,2017-01-30 22:00:00,68.0
79631,2017-01-30 23:00:00,68.0
79632,2017-01-31 00:00:00,67.0
79633,2017-01-31 01:00:00,66.0
79634,2017-01-31 02:00:00,66.0
79635,2017-01-31 03:00:00,66.0
79636,2017-01-31 04:00:00,66.0
79637,2017-01-31 05:00:00,66.0
79638,2017-01-31 06:00:00,66.0
79639,2017-01-31 07:00:00,66.0
79640,2017-01-31 08:00:00,66.0
79641,2017-01-31 09:00:00,68.0
79642,2017-01-31 10:00:00,69.0
79643,2017-01-31 11:00:00,70.0
79644,2017-01-31 12:00:00,72.0
79645,2017-01-31 13:00:00,72.0
79646,2017-01-31 14:00:00,72.5
79647,2017-01-31 15:00:00,72.0
79648,2017-01-31 16:00:00,72.0
79649,2017-01-31 17:00:00,71.0
79650,2017-01-31 18:00:00,70.0
79651,2017-01-31 19:00:00,67.0
79652,2017-01-31 20:00:00,66.0
79653,2017-01-31 21:00:00,66.0
79654,2017-01-31 22:00:00,66.0
79655,2017-01-31 23:00:00,66.0
79656,2017-02-01 00:00:00,66.0
79657,2017-02-01 01:00:00,65.0
79658,2017-02-01 02:00:00,64.0
79659,2017-02-01 03:00:00,65.0
79660,2017-02-01 04:00:00,64.0
79661,2017-02-01 05:00:00,64.0
79662,2017-02-01 06:00:00,64.0
79663,2017-02-01 07:00:00,64.0
79664,2017-02-01 08:00:00,65.0
79665,2017-02-01 09:00:00,67.0
79666,2017-02-01 10:00:00,70.0
79667,2017-02-01 11:00:00,70.0
79668,2017-02-01 12:00:00,71.0
79669,2017-02-01 13:00:00,72.0
79670,2017-02-01 14:00:00,72.5
79671,2017-02-01 15:00:00,73.0
79672,2017-02-01 16:00:00,72.5
79673,2017-02-01 17:00:00,72.0
79674,2017-02-01 18:00:00,70.0
79675,2017-02-01 19:00:00,68.0
79676,2017-02-01 20:00:00,66.0
79677,2017-02-01 21:00:00,66.0
79678,2017-02-01 22:00:00,66.0
79679,2017-02-01 23:00:00,66.0
79680,2017-02-02 00:00:00,66.0
79681,2017-02-02 01:00:00,65.0
79682,2017-02-02 02:00:00,64.0
79683,2017-02-02 03:00:00,64.0
79684,2017-02-02 04:00:00,64.0
79685,2017-02-02 05:00:00,64.0
79686,2017-02-02 06:00:00,65.0
79687,2017-02-02 07:00:00,66.0
79688,2017-02-02 08:00:00,66.0
79689,2017-02-02 09:00:00,67.0
79690,2017-02-02 10:00:00,68.0
79691,2017-02-02 11:00:00,70.0
79692,2017-02-02 12:00:00,70.0
79693,2017-02-02 13:00:00,72.0
79694,2017-02-02 14:00:00,72.5
79695,2017-02-02 15:00:00,72.5
79696,2017-02-02 16:00:00,72.0
79697,2017-02-02 17:00:00,72.0
79698,2017-02-02 18:00:00,69.0
79699,2017-02-02 19:00:00,67.0
79700,2017-02-02 20:00:00,66.0
79701,2017-02-02 21:00:00,66.0
79702,2017-02-02 22:00:00,66.0
79703,2017-02-02 23:00:00,66.0
79704,2017-02-03 00:00:00,66.0
79705,2017-02-03 01:00:00,66.0
79706,2017-02-03 02:00:00,64.0
79707,2017-02-03 03:00:00,64.0
79708,2017-02-03 04:00:00,64.0
79709,2017-02-03 05:00:00,65.0
79710,2017-02-03 06:00:00,65.0
79711,2017-02-03 07:00:00,66.0
79712,2017-02-03 08:00:00,66.0
79713,2017-02-03 09:00:00,67.0
79714,2017-02-03 10:00:00,69.0
79715,2017-02-03 11:00:00,71.0
79716,2017-02-03 12:00:00,73.5
79717,2017-02-03 13:00:00,76.0
79718,2017-02-03 14:00:00,76.0
79719,2017-02-03 15:00:00,77.0
79720,2017-02-03 16:00:00,76.0
79721,2017-02-03 17:00:00,73.0
79722,2017-02-03 18:00:00,72.0
79723,2017-02-03 19:00:00,69.0
79724,2017-02-03 20:00:00,68.0
79725,2017-02-03 21:00:00,67.0
79726,2017-02-03 22:00:00,66.0
79727,2017-02-03 23:00:00,66.0
79728,2017-02-04 00:00:00,66.0
79729,2017-02-04 01:00:00,66.0
79730,2017-02-04 02:00:00,66.0
79731,2017-02-04 03:00:00,32.0
79732,2017-02-04 04:00:00,64.0
79733,2017-02-04 05:00:00,64.0
79734,2017-02-04 06:00:00,64.0
79735,2017-02-04 07:00:00,64.0
79736,2017-02-04 08:00:00,66.0
79737,2017-02-04 09:00:00,69.0
79738,2017-02-04 10:00:00,71.0
79739,2017-02-04 11:00:00,72.5
79740,2017-02-04 12:00:00,76.0
79741,2017-02-04 13:00:00,77.0
79742,2017-02-04 14:00:00,76.0
79743,2017-02-04 15:00:00,77.0
79744,2017-02-04 16:00:00,78.0
79745,2017-02-04 17:00:00,77.0
79746,2017-02-04 18:00:00,74.0
79747,2017-02-04 19:00:00,71.0
79748,2017-02-04 20:00:00,69.0
79749,2017-02-04 21:00:00,68.0
79750,2017-02-04 22:00:00,68.0
79751,2017-02-04 23:00:00,68.0
79752,2017-02-05 00:00:00,70.0
79753,2017-02-05 01:00:00,70.0
79754,2017-02-05 02:00:00,69.0
79755,2017-02-05 03:00:00,68.0
79756,2017-02-05 04:00:00,69.0
79757,2017-02-05 05:00:00,68.0
79758,2017-02-05 06:00:00,68.0
79759,2017-02-05 07:00:00,68.0
79760,2017-02-05 08:00:00,68.0
79761,2017-02-05 09:00:00,70.0
79762,2017-02-05 10:00:00,73.0
79763,2017-02-05 11:00:00,74.0
79764,2017-02-05 12:00:00,38.5
79765,2017-02-05 13:00:00,75.0
79766,2017-02-05 14:00:00,77.0
79767,2017-02-05 15:00:00,76.0
79768,2017-02-05 16:00:00,75.0
79769,2017-02-05 17:00:00,75.0
79770,2017-02-05 18:00:00,72.5
79771,2017-02-05 19:00:00,70.0
79772,2017-02-05 20:00:00,70.0
79773,2017-02-05 21:00:00,70.0
79774,2017-02-05 22:00:00,70.0
79775,2017-02-05 23:00:00,69.0
79776,2017-02-06 00:00:00,69.0
79777,2017-02-06 01:00:00,68.0
79778,2017-02-06 02:00:00,68.0
79779,2017-02-06 03:00:00,68.0
79780,2017-02-06 04:00:00,68.0
79781,2017-02-06 05:00:00,67.0
79782,2017-02-06 06:00:00,67.0
79783,2017-02-06 07:00:00,66.0
79784,2017-02-06 08:00:00,66.0
79785,2017-02-06 09:00:00,69.0
79786,2017-02-06 10:00:00,72.0
79787,2017-02-06 11:00:00,73.0
79788,2017-02-06 12:00:00,73.0
79789,2017-02-06 13:00:00,75.0
79790,2017-02-06 14:00:00,75.0
79791,2017-02-06 15:00:00,75.0
79792,2017-02-06 16:00:00,74.0
79793,2017-02-06 17:00:00,73.0
79794,2017-02-06 18:00:00,70.0
79795,2017-02-06 19:00:00,69.0
79796,2017-02-06 20:00:00,68.0
79797,2017-02-06 21:00:00,68.0
79798,2017-02-06 22:00:00,68.0
79799,2017-02-06 23:00:00,67.0
79800,2017-02-07 00:00:00,66.0
79801,2017-02-07 01:00:00,66.0
79802,2017-02-07 02:00:00,68.0
79803,2017-02-07 03:00:00,66.0
79804,2017-02-07 04:00:00,66.0
79805,2017-02-07 05:00:00,67.0
79806,2017-02-07 06:00:00,66.0
79807,2017-02-07 07:00:00,67.0
79808,2017-02-07 08:00:00,67.0
79809,2017-02-07 09:00:00,34.0
79810,2017-02-07 10:00:00,72.0
79811,2017-02-07 11:00:00,72.0
79812,2017-02-07 12:00:00,74.0
79813,2017-02-07 13:00:00,76.0
79814,2017-02-07 14:00:00,76.0
79815,2017-02-07 15:00:00,78.0
79816,2017-02-07 16:00:00,77.0
79817,2017-02-07 17:00:00,72.5
79818,2017-02-07 18:00:00,74.0
79819,2017-02-07 19:00:00,71.0
79820,2017-02-07 20:00:00,70.0
79821,2017-02-07 21:00:00,69.0
79822,2017-02-07 22:00:00,68.0
79823,2017-02-07 23:00:00,69.0
79824,2017-02-08 00:00:00,68.0
79825,2017-02-08 01:00:00,68.0
79826,2017-02-08 02:00:00,67.0
79827,2017-02-08 03:00:00,68.0
79828,2017-02-08 04:00:00,68.0
79829,2017-02-08 05:00:00,68.0
79830,2017-02-08 06:00:00,66.0
79831,2017-02-08 07:00:00,67.0
79832,2017-02-08 08:00:00,67.0
79833,2017-02-08 09:00:00,71.0
79834,2017-02-08 10:00:00,72.5
79835,2017-02-08 11:00:00,74.0
79836,2017-02-08 12:00:00,80.0
79837,2017-02-08 13:00:00,81.0
79838,2017-02-08 14:00:00,82.0
79839,2017-02-08 15:00:00,82.0
79840,2017-02-08 16:00:00,81.5
79841,2017-02-08 17:00:00,79.0
79842,2017-02-08 18:00:00,78.0
79843,2017-02-08 19:00:00,72.5
79844,2017-02-08 20:00:00,70.0
79845,2017-02-08 21:00:00,70.0
79846,2017-02-08 22:00:00,70.0
79847,2017-02-08 23:00:00,69.0
79848,2017-02-09 00:00:00,68.0
79849,2017-02-09 01:00:00,66.0
79850,2017-02-09 02:00:00,66.0
79851,2017-02-09 03:00:00,66.0
79852,2017-02-09 04:00:00,66.0
79853,2017-02-09 05:00:00,66.0
79854,2017-02-09 06:00:00,66.0
79855,2017-02-09 07:00:00,64.0
79856,2017-02-09 08:00:00,65.0
79857,2017-02-09 09:00:00,68.0
79858,2017-02-09 10:00:00,70.0
79859,2017-02-09 11:00:00,73.5
79860,2017-02-09 12:00:00,79.0
79861,2017-02-09 13:00:00,78.0
79862,2017-02-09 14:00:00,77.0
79863,2017-02-09 15:00:00,79.0
79864,2017-02-09 16:00:00,77.0
79865,2017-02-09 17:00:00,76.0
79866,2017-02-09 18:00:00,73.0
79867,2017-02-09 19:00:00,72.5
79868,2017-02-09 20:00:00,70.0
79869,2017-02-09 21:00:00,70.0
79870,2017-02-09 22:00:00,70.0
79871,2017-02-09 23:00:00,68.0
79872,2017-02-10 00:00:00,68.0
79873,2017-02-10 01:00:00,67.0
79874,2017-02-10 02:00:00,66.0
79875,2017-02-10 03:00:00,66.0
79876,2017-02-10 04:00:00,66.0
79877,2017-02-10 05:00:00,33.0
79878,2017-02-10 06:00:00,66.0
79879,2017-02-10 07:00:00,66.0
79880,2017-02-10 08:00:00,66.0
79881,2017-02-10 09:00:00,69.0
79882,2017-02-10 10:00:00,72.0
79883,2017-02-10 11:00:00,72.5
79884,2017-02-10 12:00:00,72.0
79885,2017-02-10 13:00:00,73.0
79886,2017-02-10 14:00:00,72.5
79887,2017-02-10 15:00:00,73.0
79888,2017-02-10 16:00:00,72.5
79889,2017-02-10 17:00:00,73.0
79890,2017-02-10 18:00:00,71.0
79891,2017-02-10 19:00:00,68.0
79892,2017-02-10 20:00:00,68.0
79893,2017-02-10 21:00:00,66.0
79894,2017-02-10 22:00:00,66.0
79895,2017-02-10 23:00:00,66.0
79896,2017-02-11 00:00:00,66.0
79897,2017-02-11 01:00:00,66.0
79898,2017-02-11 02:00:00,66.0
79899,2017-02-11 03:00:00,66.0
79900,2017-02-11 04:00:00,66.0
79901,2017-02-11 05:00:00,66.0
79902,2017-02-11 06:00:00,66.0
79903,2017-02-11 07:00:00,66.0
79904,2017-02-11 08:00:00,66.0
79905,2017-02-11 09:00:00,66.0
79906,2017-02-11 10:00:00,68.0
79907,2017-02-11 11:00:00,70.0
79908,2017-02-11 12:00:00,70.0
79909,2017-02-11 13:00:00,72.0
79910,2017-02-11 14:00:00,72.0
79911,2017-02-11 15:00:00,72.0
79912,2017-02-11 16:00:00,70.0
79913,2017-02-11 17:00:00,70.0
79914,2017-02-11 18:00:00,68.0
79915,2017-02-11 19:00:00,67.0
79916,2017-02-11 20:00:00,66.0
79917,2017-02-11 21:00:00,66.0
79918,2017-02-11 22:00:00,66.0
79919,2017-02-11 23:00:00,66.0
79920,2017-02-12 00:00:00,66.0
79921,2017-02-12 01:00:00,66.0
79922,2017-02-12 02:00:00,66.0
79923,2017-02-12 03:00:00,32.0
79924,2017-02-12 04:00:00,32.0
79925,2017-02-12 05:00:00,64.0
79926,2017-02-12 06:00:00,64.0
79927,2017-02-12 07:00:00,64.0
79928,2017-02-12 08:00:00,65.0
79929,2017-02-12 09:00:00,66.0
79930,2017-02-12 10:00:00,68.0
79931,2017-02-12 11:00:00,69.0
79932,2017-02-12 12:00:00,69.0
79933,2017-02-12 13:00:00,70.0
79934,2017-02-12 14:00:00,70.0
79935,2017-02-12 15:00:00,70.0
79936,2017-02-12 16:00:00,70.0
79937,2017-02-12 17:00:00,69.0
79938,2017-02-12 18:00:00,67.0
79939,2017-02-12 19:00:00,66.0
79940,2017-02-12 20:00:00,64.0
79941,2017-02-12 21:00:00,64.0
79942,2017-02-12 22:00:00,64.0
79943,2017-02-12 23:00:00,64.0
79944,2017-02-13 00:00:00,64.0
79945,2017-02-13 01:00:00,64.0
79946,2017-02-13 02:00:00,64.0
79947,2017-02-13 03:00:00,64.0
79948,2017-02-13 04:00:00,64.0
79949,2017-02-13 05:00:00,64.0
79950,2017-02-13 06:00:00,64.0
79951,2017-02-13 07:00:00,64.0
79952,2017-02-13 08:00:00,64.0
79953,2017-02-13 09:00:00,65.0
79954,2017-02-13 10:00:00,67.0
79955,2017-02-13 11:00:00,68.0
79956,2017-02-13 12:00:00,69.0
79957,2017-02-13 13:00:00,70.0
79958,2017-02-13 14:00:00,70.0
79959,2017-02-13 15:00:00,70.0
79960,2017-02-13 16:00:00,70.0
79961,2017-02-13 17:00:00,70.0
79962,2017-02-13 18:00:00,68.0
79963,2017-02-13 19:00:00,67.0
79964,2017-02-13 20:00:00,66.0
79965,2017-02-13 21:00:00,66.0
79966,2017-02-13 22:00:00,66.0
79967,2017-02-13 23:00:00,64.0
79968,2017-02-14 00:00:00,64.0
79969,2017-02-14 01:00:00,64.0
79970,2017-02-14 02:00:00,64.0
79971,2017-02-14 03:00:00,64.0
79972,2017-02-14 04:00:00,64.0
79973,2017-02-14 05:00:00,64.0
79974,2017-02-14 06:00:00,64.0
79975,2017-02-14 07:00:00,64.0
79976,2017-02-14 08:00:00,65.0
79977,2017-02-14 09:00:00,67.0
79978,2017-02-14 10:00:00,69.0
79979,2017-02-14 11:00:00,70.0
79980,2017-02-14 12:00:00,71.0
79981,2017-02-14 13:00:00,72.0
79982,2017-02-14 14:00:00,72.0
79983,2017-02-14 15:00:00,72.0
79984,2017-02-14 16:00:00,72.0
79985,2017-02-14 17:00:00,71.0
79986,2017-02-14 18:00:00,69.0
79987,2017-02-14 19:00:00,67.0
79988,2017-02-14 20:00:00,66.0
79989,2017-02-14 21:00:00,66.0
79990,2017-02-14 22:00:00,66.0
79991,2017-02-14 23:00:00,66.0
79992,2017-02-15 00:00:00,66.0
79993,2017-02-15 01:00:00,66.0
79994,2017-02-15 02:00:00,66.0
79995,2017-02-15 03:00:00,66.0
79996,2017-02-15 04:00:00,66.0
79997,2017-02-15 05:00:00,66.0
79998,2017-02-15 06:00:00,64.0
79999,2017-02-15 07:00:00,66.0
80000,2017-02-15 08:00:00,66.0
80001,2017-02-15 09:00:00,68.0
80002,2017-02-15 10:00:00,70.0
80003,2017-02-15 11:00:00,72.0
80004,2017-02-15 12:00:00,72.0
80005,2017-02-15 13:00:00,72.5
80006,2017-02-15 14:00:00,72.5
80007,2017-02-15 15:00:00,72.0
80008,2017-02-15 16:00:00,73.0
80009,2017-02-15 17:00:00,72.0
80010,2017-02-15 18:00:00,70.0
80011,2017-02-15 19:00:00,68.0
80012,2017-02-15 20:00:00,66.0
80013,2017-02-15 21:00:00,66.0
80014,2017-02-15 22:00:00,66.0
80015,2017-02-15 23:00:00,65.0
80016,2017-02-16 00:00:00,64.0
80017,2017-02-16 01:00:00,64.0
80018,2017-02-16 02:00:00,63.0
80019,2017-02-16 03:00:00,63.0
80020,2017-02-16 04:00:00,63.0
80021,2017-02-16 05:00:00,63.0
80022,2017-02-16 06:00:00,63.0
80023,2017-02-16 07:00:00,63.0
80024,2017-02-16 08:00:00,63.5
80025,2017-02-16 09:00:00,66.0
80026,2017-02-16 10:00:00,69.0
80027,2017-02-16 11:00:00,70.0
80028,2017-02-16 12:00:00,72.0
80029,2017-02-16 13:00:00,72.0
80030,2017-02-16 14:00:00,72.5
80031,2017-02-16 15:00:00,72.0
80032,2017-02-16 16:00:00,72.0
80033,2017-02-16 17:00:00,72.0
80034,2017-02-16 18:00:00,70.0
80035,2017-02-16 19:00:00,67.0
80036,2017-02-16 20:00:00,66.0
80037,2017-02-16 21:00:00,65.0
80038,2017-02-16 22:00:00,64.0
80039,2017-02-16 23:00:00,64.0
80040,2017-02-17 00:00:00,64.0
80041,2017-02-17 01:00:00,64.0
80042,2017-02-17 02:00:00,64.0
80043,2017-02-17 03:00:00,64.0
80044,2017-02-17 04:00:00,64.0
80045,2017-02-17 05:00:00,64.0
80046,2017-02-17 06:00:00,64.0
80047,2017-02-17 07:00:00,64.0
80048,2017-02-17 08:00:00,64.0
80049,2017-02-17 09:00:00,67.0
80050,2017-02-17 10:00:00,69.0
80051,2017-02-17 11:00:00,70.0
80052,2017-02-17 12:00:00,72.0
80053,2017-02-17 13:00:00,72.0
80054,2017-02-17 14:00:00,72.5
80055,2017-02-17 15:00:00,72.5
80056,2017-02-17 16:00:00,72.0
80057,2017-02-17 17:00:00,71.0
80058,2017-02-17 18:00:00,69.0
80059,2017-02-17 19:00:00,67.0
80060,2017-02-17 20:00:00,66.0
80061,2017-02-17 21:00:00,66.0
80062,2017-02-17 22:00:00,66.0
80063,2017-02-17 23:00:00,65.0
80064,2017-02-18 00:00:00,64.0
80065,2017-02-18 01:00:00,64.0
80066,2017-02-18 02:00:00,64.0
80067,2017-02-18 03:00:00,64.0
80068,2017-02-18 04:00:00,64.0
80069,2017-02-18 05:00:00,64.0
80070,2017-02-18 06:00:00,64.0
80071,2017-02-18 07:00:00,64.0
80072,2017-02-18 08:00:00,64.0
80073,2017-02-18 09:00:00,66.0
80074,2017-02-18 10:00:00,69.0
80075,2017-02-18 11:00:00,72.5
80076,2017-02-18 12:00:00,73.0
80077,2017-02-18 13:00:00,75.0
80078,2017-02-18 14:00:00,73.0
80079,2017-02-18 15:00:00,73.0
80080,2017-02-18 16:00:00,73.0
80081,2017-02-18 17:00:00,73.0
80082,2017-02-18 18:00:00,72.0
80083,2017-02-18 19:00:00,69.0
80084,2017-02-18 20:00:00,68.0
80085,2017-02-18 21:00:00,68.0
80086,2017-02-18 22:00:00,69.0
80087,2017-02-18 23:00:00,68.0
80088,2017-02-19 00:00:00,67.0
80089,2017-02-19 01:00:00,68.0
80090,2017-02-19 02:00:00,68.0
80091,2017-02-19 03:00:00,66.0
80092,2017-02-19 04:00:00,68.0
80093,2017-02-19 05:00:00,66.0
80094,2017-02-19 06:00:00,68.0
80095,2017-02-19 07:00:00,66.0
80096,2017-02-19 08:00:00,67.0
80097,2017-02-19 09:00:00,68.0
80098,2017-02-19 10:00:00,71.0
80099,2017-02-19 11:00:00,72.5
80100,2017-02-19 12:00:00,73.0
80101,2017-02-19 13:00:00,75.0
80102,2017-02-19 14:00:00,76.0
80103,2017-02-19 15:00:00,75.0
80104,2017-02-19 16:00:00,75.0
80105,2017-02-19 17:00:00,72.5
80106,2017-02-19 18:00:00,71.0
80107,2017-02-19 19:00:00,69.0
80108,2017-02-19 20:00:00,68.0
80109,2017-02-19 21:00:00,69.0
80110,2017-02-19 22:00:00,68.0
80111,2017-02-19 23:00:00,66.0
80112,2017-02-20 00:00:00,66.0
80113,2017-02-20 01:00:00,66.0
80114,2017-02-20 02:00:00,66.0
80115,2017-02-20 03:00:00,65.0
80116,2017-02-20 04:00:00,64.0
80117,2017-02-20 05:00:00,64.0
80118,2017-02-20 06:00:00,64.0
80119,2017-02-20 07:00:00,64.0
80120,2017-02-20 08:00:00,65.0
80121,2017-02-20 09:00:00,67.0
80122,2017-02-20 10:00:00,70.0
80123,2017-02-20 11:00:00,72.0
80124,2017-02-20 12:00:00,72.5
80125,2017-02-20 13:00:00,72.5
80126,2017-02-20 14:00:00,73.0
80127,2017-02-20 15:00:00,72.5
80128,2017-02-20 16:00:00,72.0
80129,2017-02-20 17:00:00,72.0
80130,2017-02-20 18:00:00,70.0
80131,2017-02-20 19:00:00,67.0
80132,2017-02-20 20:00:00,66.0
80133,2017-02-20 21:00:00,66.0
80134,2017-02-20 22:00:00,66.0
80135,2017-02-20 23:00:00,65.0
80136,2017-02-21 00:00:00,65.0
80137,2017-02-21 01:00:00,64.0
80138,2017-02-21 02:00:00,64.0
80139,2017-02-21 03:00:00,66.0
80140,2017-02-21 04:00:00,64.0
80141,2017-02-21 05:00:00,64.0
80142,2017-02-21 06:00:00,64.0
80143,2017-02-21 07:00:00,64.0
80144,2017-02-21 08:00:00,65.0
80145,2017-02-21 09:00:00,66.0
80146,2017-02-21 10:00:00,68.0
80147,2017-02-21 11:00:00,70.0
80148,2017-02-21 12:00:00,70.0
80149,2017-02-21 13:00:00,71.0
80150,2017-02-21 14:00:00,72.0
80151,2017-02-21 15:00:00,72.0
80152,2017-02-21 16:00:00,72.0
80153,2017-02-21 17:00:00,72.0
80154,2017-02-21 18:00:00,70.0
80155,2017-02-21 19:00:00,67.0
80156,2017-02-21 20:00:00,66.0
80157,2017-02-21 21:00:00,64.0
80158,2017-02-21 22:00:00,64.0
80159,2017-02-21 23:00:00,64.0
80160,2017-02-22 00:00:00,64.0
80161,2017-02-22 01:00:00,64.0
80162,2017-02-22 02:00:00,64.0
80163,2017-02-22 03:00:00,64.0
80164,2017-02-22 04:00:00,64.0
80165,2017-02-22 05:00:00,64.0
80166,2017-02-22 06:00:00,64.0
80167,2017-02-22 07:00:00,64.0
80168,2017-02-22 08:00:00,65.0
80169,2017-02-22 09:00:00,67.0
80170,2017-02-22 10:00:00,69.0
80171,2017-02-22 11:00:00,70.0
80172,2017-02-22 12:00:00,72.0
80173,2017-02-22 13:00:00,72.0
80174,2017-02-22 14:00:00,72.0
80175,2017-02-22 15:00:00,72.0
80176,2017-02-22 16:00:00,72.0
80177,2017-02-22 17:00:00,70.0
80178,2017-02-22 18:00:00,69.0
80179,2017-02-22 19:00:00,68.0
80180,2017-02-22 20:00:00,66.0
80181,2017-02-22 21:00:00,66.0
80182,2017-02-22 22:00:00,66.0
80183,2017-02-22 23:00:00,66.0
80184,2017-02-23 00:00:00,66.0
80185,2017-02-23 01:00:00,65.0
80186,2017-02-23 02:00:00,64.0
80187,2017-02-23 03:00:00,64.0
80188,2017-02-23 04:00:00,64.0
80189,2017-02-23 05:00:00,64.0
80190,2017-02-23 06:00:00,64.0
80191,2017-02-23 07:00:00,64.0
80192,2017-02-23 08:00:00,65.0
80193,2017-02-23 09:00:00,67.0
80194,2017-02-23 10:00:00,70.0
80195,2017-02-23 11:00:00,72.0
80196,2017-02-23 12:00:00,72.5
80197,2017-02-23 13:00:00,73.0
80198,2017-02-23 14:00:00,73.0
80199,2017-02-23 15:00:00,73.0
80200,2017-02-23 16:00:00,72.5
80201,2017-02-23 17:00:00,72.0
80202,2017-02-23 18:00:00,70.0
80203,2017-02-23 19:00:00,68.0
80204,2017-02-23 20:00:00,68.0
80205,2017-02-23 21:00:00,68.0
80206,2017-02-23 22:00:00,67.0
80207,2017-02-23 23:00:00,68.0
80208,2017-02-24 00:00:00,68.0
80209,2017-02-24 01:00:00,67.0
80210,2017-02-24 02:00:00,68.0
80211,2017-02-24 03:00:00,66.0
80212,2017-02-24 04:00:00,66.0
80213,2017-02-24 05:00:00,66.0
80214,2017-02-24 06:00:00,66.0
80215,2017-02-24 07:00:00,66.0
80216,2017-02-24 08:00:00,66.0
